word,pron
subway,sŒbwej
success,sYks[s
successful,sYks[sfYl
succinct,sYksjKkt
succumb,sYkŒm
such,sŒtƒ
suck,sŒk
sucker,sŒkZr
suckers,sŒkZrz
sucks,sŒkss+s
suction,sŒkƒYn
sudden,sŒdYn
suddenly,sŒdYnli
suds,sŒdzz+s
sue,su
sued,sud
suede,swejdd+d
suffer,sŒfZr
suffering,sŒfZrjK
suffering,sŒfrjK
sufficient,sYfjƒYnt
suffrage,sŒfrjd’
sugar,ƒŠgZr
sugared,ƒŠgZrd
sugary,ƒŠgZri
suggest,sYd’[st
suggestions,sŒd’[stƒYnz
suggests,sYd’[sts
suicide,suYsajd
suicide,sujsajd
suing,sujK
suit,sut
suitable,sutYbYl
suitcase,sutkejs
suite,switt+t
suits,sutss+s
sulk,sŒlkk+k
sulphur,sŒlfZr
sum,sŒm
summary,sŒmZri
summer,sŒmZr
summertime,sŒmZrtajm
summit,sŒmjt
summon,sŒmYn
sun,sŒn
sunbeam,sŒnbim
sunburn,sŒnbZrn
sundae,sŒndej
sundaes,sŒndejz
sunday,sŒndej
sundown,sŒndaŠn
sunflower,sŒnflaŠZr
sung,sŒK
sunglass,sŒnglæs
sunglasses,sŒnglæsjz
sunk,sŒKkk+k
sunlight,sŒnlajt
sunny,sŒni
sunrise,sŒnrajz
sunscreen,sŒnskrin
sunset,sŒns[t
sunshine,sŒnƒajn
sunshiny,sŒnƒajni
suntan,sŒntæn
sup,sŒp
super,supZr
superb,supZrb
superhero,supZrhiroŠ
supermarket,supZrmQrkjt
supervisor,supZrvajzZr
supper,sŒpZr
suppertime,sŒpZrtajm
supply,sYplaj
support,sYpTrt
supporting,sYpTrtjK
supportive,sYpTrtjv
suppose,sYpoŠz
supposed,sYpoŠzd
supposedly,sYpoŠzYdli
sure,ƒŠr
surely,ƒŠrli
surf,sZrff+f
surface,sZrfYs
surfer,sZrfZr
surge,sZrd’d’+g
surgeon,sZrd’Yn
surgery,sZrd’Yri
surprise,sZrprajz
surprised,sZrprajzd
surprising,sZrprajzjK
surrender,sYr[ndYr
surround,sYraŠnd
surroundings,sYraŠndjKz
surveillance,sZrvejlYns
survey,sZrvej
survive,sZrvajv
survivor,sZrvajvZr
survivors,sZrvajvZrz
susan,suzYn
sushi,suƒi
suspect,sŒsp[kt
suspect,sYsp[kt
suspend,sYsp[nd
suspender,sYsp[ndZr
suspicious,sYspjƒYs
svelte,sv[ll+lt
swallow,swQloŠ
swallow,swTloŠ
swam,swæmm+m
swamp,swQmm+mp
swan,swQnn+n
swank,swæKK+nk
swap,swQpp+p
swarm,swTrr+rm
swat,swQtt+t
swatch,swQtƒtƒ+tch
swath,swQ¸¸+th
sway,swej
swear,sw[rr+r
sweat,sw[tt+t
sweater,sw[tZr
sweatpants,sw[tt+tpænts
sweatshirt,sw[tt+tƒZrt
sweaty,sw[ti
sweep,swipp+p
sweet,switt+t
sweeten,switYn
sweetest,switYst
sweetheart,switt+thQrt
sweetie,switi
sweetness,switt+tnYs
swell,sw[ll+ll
swept,sw[pp+pt
swerve,swZrr+rv
swift,swjff+ft
swig,swjgg+g
swim,swjmm+m
swimmer,swjmZr
swimming,swjmjK
swimsuit,swjmm+msut
swimwear,swjmm+mw[r
swine,swajnn+n
swing,swjKK+ng
swinging,swjKK+ngjK
swipe,swajpp+p
swirl,swZrr+rl
swiss,swjss+ss
switch,swjtƒtƒ+tch
switzerland,swjtt+tsZrlYnd
swoon,swunn+n
swoop,swupp+p
swoosh,swuƒƒ+sh
sword,sTrdd+d
swore,swTrr+r
sworn,swTrr+rn
swum,swŒmm+m
swung,swŒKK+ng
sydney,sjdni
syllable,sjlYbYl
symbol,sjmbYl
symbols,sjmbYlz
symphony,sjmfYni
synagogue,sjnYgQg
sync,sjKkk+c
syncopate,sjKkYpejt
syndrome,sjndroŠm
syringe,sZrjnd’
syrup,sZrYp
syrupy,sZrYpi
syrupy,sjrYpi
system,sjstYm
systems,sjstYmz
tab,tæb
table,tejbYl
tablecloth,tejbYlklT¸
tablespoon,tejbYlspun
tablet,tæblYt
tabletop,tejbYltQp
tack,tæk
taco,tQkoŠ
tact,tæktt+t
tactical,tæktjkYl
tactics,tæktjks
tad,tæd
tadpole,tædpoŠl
taffy,tæfi
tag,tæg
tail,tejl
tails,tejlzz+s
taint,tejntt+t
take,tejk
taken,tejkYn
takes,tejkss+es
taking,tejkjK
tale,tejl
talent,tælYnt
talents,tælYnts
talk,tTk
talked,tTktt+ed
talker,tTkZr
talking,tTkjK
talks,tTkss+s
tall,tTl
taller,tTlZr
tallness,tTlnYs
talon,tælYn
tambourine,tæmbZrin
tame,tejm
tammy,tæmi
tamp,tæmpp+p
tan,tæn
tang,tæK
tangent,tænd’Ynt
tangerine,tænd’Zrin
tangle,tæKgYl
tango,tæKgoŠ
tank,tæKkk+k
tantrum,tæntrYm
tap,tæp
tape,tejp
taps,tæpss+s
tar,tQr
tara,t[rY
tara,tQrY
tarantula,tYræntƒYlY
tardy,tQrdi
target,tQrgYt
target,tYrgYt
tariff,t[rYf
tart,tQrtt+t
task,tæskk+k
taste,tejstt+t
tasted,tejstjd
tasted,tejstYd
taster,tejstZr
tasty,tejsti
tattle,tætYl
tattler,tætlZr
tattoo,tætu
taught,tTt
taunt,tTntt+t
taut,tTt
tavern,tævZrn
tax,tæks
taxi,tæksi
tea,ti
teach,titƒ
teacher,titƒZr
teaches,titƒYz
teaches,titƒjz
teaching,titƒjK
teacup,tikŒp
teak,tik
team,tim
teammate,timejt
teams,timzz+s
teapot,tipQt
tear,tjr
tear,t[r
teardrop,tjrdrTp
tearful,tjrfYl
tearing,tjrjK
tearing,t[rjK
tears,tjrzz+s
tears,t[rzz+s
teary,tjri
tease,tiz
teaspoon,tispun
teatime,titajm
tech,t[k
technically,t[knjkYli
technique,t[knik
technology,t[knQlYd’i
ted,t[d
teddy,t[di
tee,ti
teen,tin
teenage,tinejd’
teenaged,tinejd’d
teenager,tinejd’Zr
teens,tinzz+s
teensy,tinsi
teeny,tini
teepee,tipi
teeter,titZr
teeth,ti¸
teethe,tiğ
telephone,t[lYfoŠn
telescope,t[lYskoŠp
television,t[lYvj’Yn
tell,t[l
telling,t[ljK
tells,t[lzz+s
temper,t[mpZr
temperature,t[mpZrYtƒYr
temperature,t[mpp+prYtƒYr
tempest,t[mpYst
temple,t[mpYl
temporarily,t[mpZr[rYli
tempt,t[mpp+pt
temptation,t[mpp+ptejƒYn
ten,t[n
tend,t[ndd+d
tendency,t[ndYnsi
tender,t[ndZr
tennis,t[njs
tense,t[nss+s
tent,t[ntt+t
tentacle,t[ntYkYl
tenth,t[n¸¸+th
tenure,t[njZr
tepee,tipi
tequila,tYkilY
term,tZrmm+m
termite,tZrmajt
terms,tZrmm+mz
terrible,t[rYbYl
terribly,t[rYbli
terrific,tYrjfjk
terrify,t[rYfaj
territory,t[rjtTri
terror,t[rZr
terry,t[ri
terse,tZrss+s
tertiary,tZrƒi[ri
test,t[stt+t
testimony,t[stjmoŠni
testing,t[stjK
tests,t[stt+ts
texas,t[ksYs
text,t[kstt+t
textbook,t[kstt+tbŠk
texture,t[kstƒZr
thai,taj
than,ğæn
thank,¸æKkk+k
thankful,¸æKkk+kfYl
thanks,¸æKkk+ks
thanksgiving,¸æKkk+ksgjvjK
that,ğæt
thaw,¸T
the,ğY
theater,¸itZr
theater,¸iYtZr
thee,ği
theft,¸[ftt+t
their,ğ[r
theirs,ğ[rzz+s
them,ğ[m
theme,¸im
themselves,ğ[ms[lvz
then,ğ[n
thence,ğ[nss+c
theology,¸iQlYd’i
theories,¸jriz
theories,¸iYriz
theory,¸jri
therapy,¸[rYpi
there,ğ[r
therefore,ğ[rfTr
thermometer,¸YrmQmYtZr
thesaurus,¸jsTrYs
these,ğiz
thesis,¸isjs
they,ğej
thick,¸jk
thicket,¸jkjt
thickness,¸jknYs
thief,¸if
thigh,¸aj
thimble,¸jmbYl
thin,¸jn
thine,ğajn
thing,¸jK
thingamabob,¸jKYmYbQb
thingamajig,¸jKYmYd’jg
things,¸jKzz+s
thingy,¸jKi
think,¸jKkk+k
thinker,¸jKkZr
thinking,¸jKkjK
thinks,¸jKkk+ks
third,¸Zrdd+d
thirst,¸Zrss+st
thirsty,¸Zrsti
thirteen,¸Zrtin
thirty,¸Zrti
this,ğjs
thistle,¸jsYl
thomas,tQmYs
thong,¸TK
thorn,¸Trnn+n
thorny,¸Trni
thorough,¸ZroŠ
thoroughly,¸ZroŠli
those,ğoŠz
thou,ğaŠ
though,ğoŠ
thought,¸Tt
thoughts,¸Ttss+s
thousand,¸aŠzYnd
thousands,¸aŠzYndz
thrash,¸ræƒƒ+sh
thread,¸r[dd+d
threat,¸r[tt+t
threatened,¸r[tYnd
three,¸ri
thresh,¸r[ƒƒ+sh
threw,¸ru
thrice,¸rajss+c
thrift,¸rjff+ft
thrill,¸rjll+ll
thrive,¸rajvv+v
throat,¸roŠtt+t
throb,¸rQbb+b
throes,¸roŠzz+s
throne,¸roŠnn+n
throng,¸rTKK+ng
through,¸ru
throughout,¸ruaŠt
throw,¸roŠ
throwaway,¸roŠYwej
throwing,¸roŠjK
thrown,¸roŠnn+n
thru,¸ru
thrush,¸rŒƒƒ+sh
thrust,¸rŒss+st
thud,¸Œd
thug,¸Œg
thumb,¸Œm
thumbs,¸Œmzz+s
thumbtack,¸Œmtæk
thump,¸Œmpp+p
thumper,¸ŒmpZr
thunder,¸ŒndZr
thunderbolt,¸ŒndZrboŠlt
thunderstorm,¸ŒndZrstTrm
thursday,¸Zrzz+sdej
thus,ğŒs
thwack,¸wækk+ck
thwart,¸wTrr+rt
thy,ğaj
thyme,tajm
thyroid,¸ajrTjd
tiara,tiQrY
tic,tjk
tick,tjk
ticket,tjkjt
tickets,tjkYts
tickets,tjkjts
tickle,tjkYl
tickler,tjklZr
ticklish,tjkljƒ
tickly,tjkli
tide,tajd
tie,taj
tied,tajd
tier,tjr
tiffany,tjfYni
tiger,tajgZr
tight,tajt
tighten,tajtYn
tights,tajtss+s
tile,tajl
till,tjl
tilt,tjltt+t
tim,tjm
timber,tjmbZr
time,tajm
timeout,tajmaŠt
timer,tajmZr
times,tajmzz+es
timing,tajmjK
tin,tjn
tinker,tjKkZr
tinkle,tjKkYl
tinsel,tjnsYl
tint,tjntt+t
tiny,tajni
tip,tjp
tipped,tjptt+ed
tiptoe,tjptoŠ
tire,tajZr
tired,tajZrd
tiredness,tajZrdnjs
tiring,tajrjK
tissue,tjƒju
tit,tjt
title,tajtYl
to,tu
toad,toŠd
toast,toŠstt+t
toaster,toŠstZr
toasty,toŠsti
tobacco,tYbækoŠ
tock,tQk
today,tYdej
toddler,tQdlZr
toe,toŠ
toed,toŠd
toenail,toŠnejl
toes,toŠz
toffee,tQfi
tog,tQg
toga,toŠgY
together,tYg[ğZr
togetherness,tYg[ğZrnYs
toil,tTjl
toilet,tTjlYt
token,toŠkYn
told,toŠldd+d
toll,toŠl
tom,tQm
tomato,tYmejtoŠ
tomb,tum
tomboy,tQmbTj
tomcat,tQmkæt
tome,toŠm
tommy,tQmi
tomorrow,tYmQroŠ
ton,tŒn
tone,toŠn
tong,tTK
tongs,tQKzz+s
tongs,tTKzz+s
tongue,tŒK
tonic,tQnjk
tonight,tYnajt
tonsils,tQnsYlz
tony,toŠni
too,tu
took,tŠk
tool,tul
toolbox,tulbTks
toolkit,tŠlkjt
toot,tut
tooth,tu¸
toothache,tu¸ejk
toothbrush,tu¸brŒƒ
toothless,tu¸lYs
toothpaste,tu¸pejst
toothpick,tu¸pjk
toots,tutss+s
toots,tŠtss+s
top,tQp
topic,tQpjk
topple,tQpYl
torch,tTrtƒtƒ+ch
tore,tTr
torn,tTrnn+n
tornado,tTrnejdoŠ
torpedo,tTrpidoŠ
torque,tTrkk+qu
tortilla,tTrtijY
tortoise,tTrtYs
torture,tTrtƒZr
toss,tTs
tot,tQt
total,toŠtYl
totally,toŠtYli
tote,toŠt
totem,toŠtYm
totter,tQtZr
touch,tŒtƒ
touchdown,tŒtƒdaŠn
touched,tŒtƒtt+ed
touching,tŒtƒjK
tough,tŒf
tougher,tŒfZr
tour,tŠr
tourist,tŠrYst
tourist,tŠrjst
tourists,tŠrYsts
tourists,tŠrjsts
tout,taŠt
tow,toŠ
toward,tYwTrd
towards,tYwTrdz
towel,taŠYl
tower,taŠZr
towers,taŠZrz
town,taŠn
towns,taŠnzz+s
toxic,tQksjk
toy,tTj
toymaker,tTjmejkZr
trace,trejss+c
traces,trejsYz
traces,trejsjz
track,trækk+ck
tracked,trækk+ckt
tracking,trækjK
tracks,trækk+cks
tract,trækk+ct
tractor,trækk+ctZr
trade,trejdd+d
trading,trejdjK
tradition,trYdjƒYn
traffic,træfjk
tragedy,træd’Ydi
tragic,træd’jk
trail,trejll+l
trailer,trejlZr
train,trejnn+n
trained,trejnn+nd
trainer,trejnZr
training,trejnjK
trait,trejtt+t
tramp,træmm+mp
trampoline,træmm+mpYlin
trance,trænn+ns
transfer,trænn+nsfZr
transform,trænn+nsfTrm
translate,trænn+nslejt
translate,trænn+nzlejt
translation,trænn+nslejƒYn
translation,trænn+nzlejƒYn
transplant,trænn+nsplænt
transportation,trænn+nspZrtejƒYn
trap,træpp+p
trapeze,træpiz
trapped,træpp+ppt
traps,træpp+ps
trash,træƒƒ+sh
trashy,træƒi
trauma,trQmY
travel,trævYl
traveler,trævYlZr
traveler,trævv+vlZr
travels,trævYlz
tray,trej
tread,tr[dd+d
treason,trizYn
treasure,tr[’Zr
treat,tritt+t
treated,tritjd
treated,tritYd
treatise,tritjs
treatment,tritt+tmYnt
treats,tritt+ts
treaty,triti
tree,tri
trees,trizz+s
treetop,tritTp
trek,tr[kk+k
trench,tr[nn+ntƒ
trend,tr[nn+nd
trespasser,tr[spæsZr
trial,trajYl
trial,trajll+l
triangle,trajæKgYl
tribe,trajbb+b
tribute,trjbjut
triceratops,trajs[rYtTps
trick,trjkk+ck
tricked,trjkk+ckt
trickle,trjkYl
tricks,trjkk+cks
tricky,trjki
tricycle,trajsjkYl
tried,trajdd+d
tries,trajzz+s
trig,trjgg+g
trigger,trjgZr
trill,trjll+ll
trim,trjmm+m
trio,trioŠ
trip,trjpp+p
tripe,trajpp+p
triple,trjpYl
triplet,trjplYt
tripod,trajpQd
trite,trajtt+t
triumph,trajYmf
trivia,trjviY
troll,troŠll+ll
trombone,trQmm+mboŠn
troop,trupp+p
troops,trupp+ps
trophy,troŠfi
trot,trQtt+t
trouble,trŒbYl
troubled,trŒbYld
trough,trTff+gh
troup,trupp+p
troupe,trupp+p
trouser,troŠzZr
trousers,traŠzZrz
trousseau,trusoŠ
trout,traŠtt+t
truce,truss+c
truck,trŒkk+ck
trucker,trŒkZr
trudge,trŒd’d’+dg
TRUE,tru
truly,truli
trump,trŒmm+mp
trumpet,trŒmm+mpYt
trunk,trŒKK+nk
trust,trŒss+st
trusted,trŒstjd
trusting,trŒstjK
trusty,trŒsti
truth,tru¸¸+th
truthful,tru¸¸+thfYl
try,traj
trying,trajjK
tryst,trjss+st
tsar,zQr
tsunami,sunQmi
tub,tŒb
tuba,tubY
tube,tub
tubes,tubzz+es
tuck,tŒk
tuesday,tuzdej
tug,tŒg
tugboat,tŒgboŠt
tuition,tujƒYn
tulip,tuljp
tumble,tŒmbYl
tummy,tŒmi
tumor,tumZr
tuna,tunY
tune,tun
tunnel,tŒnYl
turd,tZrdd+d
turf,tZrff+f
turkey,tZrki
turmeric,tZrmYrjk
turn,tZrnn+n
turned,tZrnn+nd
turning,tZrnjK
turnip,tZrnjp
turns,tZrnn+nz
turpentine,tZrpYntajn
turquoise,tZrkTjz
turtle,tZrtYl
turtleneck,tZrtYln[k
tush,tŠƒ
tusk,tŒskk+k
tutor,tutZr
tutu,tutu
tux,tŒks
tuxedo,tŒksidoŠ
twain,twejnn+n
tweed,twidd+d
tweet,twitt+t
tweezers,twizZrs
twelfth,tw[ll+lf¸
twelve,tw[ll+lv
twenty,tw[nn+nti
twerp,twZrr+rp
twice,twajss+c
twig,twjgg+g
twin,twjnn+n
twine,twajnn+n
twinge,twjnn+nd’
twinkle,twjKK+nkYl
twinkly,twjKK+nkli
twins,twjnn+nz
twirl,twZrr+rl
twist,twjss+st
twister,twjstZr
twisty,twjsti
twitch,twjtƒtƒ+tch
two,tu
tycoon,tajkun
type,tajp
typewriter,tajprajtZr
typhoon,tajfun
tyrannosaur,tjrænYsTr
tyrannosaurus,tjrænYsTrYs
tzar,zQr
udder,ŒdZr
ugh,Œg
ugliness,ŒglinYs
ugly,Œgli
uh,Œ
ulcer,ŒlsZr
ultimately,ŒltYmYtli
ultimatum,ŒltjmejtYm
um,Œm
umbrella,Œmbr[lY
umm,Œm
ump,Œmp
umpire,ŒmpajZr
unacceptable,ŒnYks[ptYbYl
unbelievable,ŒnbYlivYbYl
unbuckle,ŒnbŒkYl
unbuckled,ŒnbŒkYld
unbutton,YnbŒtYn
unbuttoned,YnbŒtYnd
uncle,ŒKkYl
unclean,Ynklin
uncomfortable,YnkŒmfZrtYbYl
uncooked,ŒnkŠkt
uncover,ŒnkŒvZr
under,ŒndZr
underestimate,ŒndZr[stYmejt
underestimate,ŒndZr[stYmYt
underline,ŒndZrlajn
underneath,ŒndZrni¸
underpants,ŒndZrpænts
undersea,ŒndZrsi
undershirt,ŒndZrƒZrt
understand,ŒndZrstænd
understanding,ŒndZrstændjK
understood,ŒndZrstŠd
underwater,ŒndZrwTtZr
underwear,ŒndZrw[r
undo,Œndu
undress,Yndr[s
undressed,Œndr[st
uneven,ŒnivYn
unfair,Ynf[r
unfair,Œnf[r
unfasten,ŒnfæsYn
unfortunately,YnfTrtƒunYtli
unfortunately,YnfTrtƒYnYtli
unfreeze,Œnfriz
unfriendliness,Ynfr[ndlinYs
unfriendly,Ynfr[ndli
unfrozen,YnfrŠzjn
ungrateful,ŒngrejtfYl
unhappiness,Ynhæpinjs
unhappy,Œnhæpi
unhealthy,Œnh[l¸i
unhook,YnhŠk
unhurt,YnhZrt
unicorn,junjkTrn
unicycle,junYsajkYl
uniform,junYfTrm
union,junjYn
unit,junYt
unite,junajt
united,junajtYd
united,junajtjd
units,junYts
units,junjts
universal,junYvZrsYl
universe,junYvZrs
university,junYvZrsYti
unkind,Ynkajnd
unknown,ŒnnoŠn
unless,Œnl[s
unlikely,Œnlajkli
unload,ŒnloŠd
unlock,YnlQk
unloved,ŒnlŒvd
unlucky,YnlŒki
unnecessary,Œn[sYs[ri
unopened,YnoŠpYnd
unpleasant,Œnpl[zYnt
unplug,ŒnplŒg
unplugged,ŒnplŒgd
unplugged,YnplŒgd
unpopular,ŒnpQpjulZr
unroll,ŒnroŠl
unsafe,Œnsejf
unsalted,ŒnsTltjd
unscrew,Œnskru
unstable,ŒnstejbYl
unsteady,Œnst[di
untangle,YntæKgYl
unthankful,Œn¸æKkfYl
untie,Œntaj
until,Yntjl
untrue,Yntru
untruthful,Yntru¸fYl
unusual,Ynju’uYl
unusual,Ynju’wYl
unwanted,YnwTntjd
unworn,ŒnwTrn
unwrap,Œnræp
unwrapped,Ynræpt
unzip,Œnzjp
up,Œp
update,Œpdejt
updated,ŒpdejtYd
upholstery,YphoŠlstZri
upon,YpQn
upper,ŒpZr
upright,Œprajt
upset,Œps[t
upstairs,Œpst[rz
uptown,ŒptaŠn
upward,ŒpwZrd
upwards,ŒpwZrdz
uranium,jŠrejniYm
uranus,jŠrejnYs
uranus,jŠrYnYs
urban,ZrbYn
urchin,ZrtƒYn
urea,jŠriY
urge,Zrd’
urgency,Zrd’Ynsi
urgent,Zrd’Ynt
urinate,jŠrjnejt
urine,jŠrjn
urn,Zrn
us,Œs
use,juz
use,jus
used,juzd
useful,jusfYl
useless,juslYs
uses,jusjz
uses,jusYz
uses,juzjz
uses,juzYz
usher,ŒƒZr
using,juzjK
usual,ju’uYl
usual,ju’wYl
usually,ju’Yli
utah,jutQ
utensil,jut[nsYl
utter,ŒtZr
utterly,ŒtZrli
vacancy,vejkYnsi
vacation,vYkejƒYn
vaccine,væksin
vacuum,vækjum
vagina,vYd’ajnY
vague,vejg
vail,vejl
vain,vejn
vale,vejl
valentine,vælYntajn
valet,vælej
valley,væli
valor,vælZr
valour,vælZr
valuable,væljubYl
valuable,væljYbYl
value,vælju
valve,vælvv+v
vamp,væmpp+p
vampire,væmpajr
van,væn
vanilla,vYnjlY
vanish,vænjƒ
vanished,vænjƒt
vanity,vænYti
vanity,vænjti
vanquish,væKkwjƒ
vapor,vejpZr
variety,vYrajYti
various,v[riYs
vase,vejs
vase,vQz
vast,væstt+t
vault,vQltt+t
veal,vil
veer,vjr
vegas,vejgYs
vegetable,v[d’tYbYl
vegetables,v[d’tYbYlz
vegetarian,v[d’Yt[riYn
veggie,v[d’i
vehement,viYmYnt
vehement,vYhimYnt
vehicle,vihjkYl
vehicle,vijkYl
vehicles,vihjkYlz
vehicles,vijkYlz
veil,vejl
vein,vejn
veins,vejnzz+s
veldt,v[ltt+dt
velvet,v[lvjt
vend,v[ndd+d
vending,v[ndjK
vengeance,v[nd’Yns
venice,v[njs
venice,v[nYs
venom,v[nYm
vent,v[ntt+t
venture,v[ntƒZr
venus,vinYs
vera,vjrY
verb,vZrbb+b
verge,vZrd’d’+g
verify,v[rYfaj
vernacular,vZrnækjulYr
verse,vZrss+s
version,vZr’Yn
versus,vZrsYs
vertical,vZrtjkYl
verve,vZrvv+v
very,v[ri
vest,v[stt+t
vestibule,v[stjbjul
vet,v[t
veterinarian,v[tZrYn[riYn
veterinarian,v[trYn[riYn
veto,vitoŠ
vex,v[ks
via,viY
vibe,vajb
vic,vjk
vicar,vjkZr
vice,vajs
vicissitude,vjsjsjtud
victim,vjktYm
victims,vjktjmz
victor,vjktZr
victory,vjktYri
video,vjdioŠ
videotape,vjdioŠtejp
vie,vaj
vienna,vi[nY
vietnam,vi[tnQm
vietnamese,vi[tnYmiz
view,vju
viewing,vjujK
vigil,vjd’Yl
vignette,vjnj[t
viking,vajkjK
vile,vajl
village,vjljd’
villain,vjlYn
vincent,vjnsjnt
vincent,vjns[nt
vine,vajn
vinegar,vjnYgZr
vinyl,vajnYl
vinyls,vajnYlz
violated,vajYlejtjd
violence,vajYlYns
violent,vajYlYnt
violet,vajYljt
violin,vajYljn
virgil,vZrd’Yl
virgin,vZrd’jn
virtue,vZrtƒu
virus,vajrYs
viscous,vjskYs
vise,vajs
visible,vjzYbYl
vision,vj’Yn
visit,vjzjt
visiting,vjzjtjK
visitor,vjzjtZr
visits,vjzjts
vitamin,vajtYmYn
vitamins,vajtYmYnz
vivian,vjviYn
vivid,vjvYd
vocabulary,voŠkæbjYl[ri
vocal,voŠkYl
vogue,voŠg
voguer,voŠgZr
vogues,voŠgzz+es
voguing,voŠgjK
voice,vTjs
voices,vTjsjz
voices,vTjsYz
void,vTjd
volcano,vQlkejnoŠ
volleyball,vQlibTl
volt,voŠltt+t
volume,vQljum
volunteer,vQlYntjr
volunteered,vQlYntjrd
volunteers,vQlYntjrz
vomit,vQmYt
voodoo,vudu
vote,voŠt
voter,voŠtZr
voting,voŠtjK
vouch,vaŠtƒ
vow,vaŠ
vowel,vaŠYl
vows,vaŠz
voyage,vTjjd’
vue,vju
vulgar,vŒlgZr
vulture,vŒltƒZr
wacky,wæki
wad,wQd
waddle,wQdYl
wade,wejd
wafer,wejfZr
waffle,wQfYl
wag,wæg
wage,wejd’
wagon,wægYn
wail,wejl
waist,wejstt+t
wait,wejt
waited,wejtjd
waiting,wejtjK
waitress,wejtrYs
waits,wejtss+s
waive,wejv
wake,wejk
wakeup,wejkŒp
walk,wTk
walked,wTktt+ed
walker,wTkZr
walking,wTkjK
walks,wTkss+s
wall,wTl
wallet,wTlYt
walleye,wQlaj
walleyed,wTlajd
walleyes,wTlajz
wallpaper,wTlpejpZr
walls,wTlzz+s
wally,wTli
walnut,wTlnYt
walrus,wQlrYs
walsh,wTlƒƒ+sh
walt,wTltt+t
walter,wTltZr
waltz,wTltt+ts
waltz,wTlss+tz
waltzed,wTltt+tst
waltzed,wTlss+tzt
waltzers,wTltt+tsZrz
waltzers,wTlsZrz
waltzing,wTltt+tsjK
waltzing,wTlsjK
wan,wQn
wand,wQndd+d
wander,wQndZr
wane,wejn
wanna,wQnY
want,wQntt+t
wanted,wQntjd
wanting,wQntjK
wants,wQntt+ts
war,wTr
ward,wTrdd+d
wardrobe,wTrdroŠb
ware,w[r
warlike,wTrlajk
warm,wTrmm+m
warmth,wTrmm+m¸
warn,wTrnn+n
warned,wTrnn+nd
warner,wQrnZr
warning,wTrnjK
warp,wTrpp+p
warrant,wTrYnt
warren,wTrYn
warriors,wTriZrz
warriors,wTrjZrz
wart,wTrtt+t
warthog,wTrtt+thQg
was,wŒz
wash,wQƒ
washable,wQƒYbYl
washcloth,wQƒklT¸
washed,wQƒtt+ed
washer,wQƒZr
washington,wQƒjKtYn
washington,wTƒjKtYn
washroom,wQƒrum
washtub,wQƒtŒb
wasp,wQspp+p
waste,wejstt+t
wastebasket,wejstt+tbæskYt
wasted,wejstjd
wasted,wejstYd
wasteful,wejstt+tfYl
waster,wejstZr
wasting,wejstjK
watch,wQtƒ
watched,wQtƒtt+ed
watched,wTtƒtt+ed
watcher,wQtƒZr
watchful,wQtƒfYl
watching,wQtƒjK
water,wQtZr
waterfall,wQtZrfQl
wateringcan,wQtZrjKkæn
watermelon,wQtZrm[lYn
watery,wTtZri
watson,wQtsYn
watt,wQt
wave,wejv
waving,wejvjK
wavy,wejvi
wax,wæks
way,wej
wayne,wejn
ways,wejz
we,wi
weak,wik
weaken,wikYn
wealth,w[l¸¸+th
wean,win
weapon,w[pYn
weapons,w[pYnz
wear,w[r
wearer,w[rZr
wearing,w[rjK
weary,wjri
weasel,wizYl
weather,w[ğZr
weave,wiv
web,w[b
webster,w[bstZr
wed,w[d
wedding,w[djK
wedge,w[d’
wedgie,w[d’i
wednesday,w[nzz+esdej
wee,wi
weed,wid
weeds,widzz+s
week,wik
weekday,wikdej
weekend,wik[nd
weekend,wikjnd
weekly,wikli
weeks,wikss+s
weenie,wini
weep,wip
weeping,wipjK
weigh,wej
weight,wejt
weird,wjrdd+d
weirdo,wjrdoŠ
welch,w[ltƒtƒ+ch
welcome,w[lkYm
weld,w[ldd+d
well,w[l
welt,w[ltt+t
went,w[ntt+t
wept,w[ptt+t
were,wZr
werewolf,w[rwŠlf
west,w[stt+t
western,w[stZrn
wet,w[t
whack,wæk
whale,wejl
whales,wejlzz+es
wham,wæm
wharf,wTrff+f
what,wŒt
whatever,wŒt[vZr
wheat,wit
wheel,wil
wheelbarrow,wilb[roŠ
wheelchair,wiltƒ[r
wheelie,wili
wheeze,wiz
whelp,w[lpp+p
when,w[n
whence,w[nss+c
whenever,w[n[vZr
where,w[r
whereabouts,w[rYbaŠts
wherever,w[r[vZr
whether,w[ğZr
which,wjtƒ
whiff,wjf
whig,wjg
while,wajl
whim,wjm
whine,wajn
whiner,wajnZr
whiney,wajni
whining,wajnjK
whinny,wjni
whiny,wajni
whip,wjp
whir,wZr
whirl,wZrll+l
whirling,wZrljK
whisk,wjskk+k
whisker,wjskZr
whiskers,wjskZrz
whiskey,wjski
whisper,wjspZr
whispers,wjspZrs
whistle,wjsYl
whistling,wjsljK
whit,wjt
white,wajt
whiten,wajtYn
whiz,wjz
who,hu
whoa,woŠ
whoever,hu[vZr
whole,hoŠl
whom,hum
whoop,wup
whoops,wupss+s
whoosh,wuƒ
whopping,wQpjK
whore,hTr
whores,hTrzz+es
whorl,wZrll+l
whose,huz
why,waj
wick,wjk
wide,wajd
widen,wajdYn
width,wjd¸¸+th
wield,wildd+d
wiener,winZr
wife,wajf
wig,wjg
wiggle,wjgYl
wiggler,wjglZr
wild,wajldd+d
wildcat,wajldd+dkæt
